JOIN_SN,보험계약건수,해지건수,만기건수,해지율,만기율
1827028,8,3,0,0.38,0.0
1827056,2,0,0,0.0,0.0
1827217,1,0,0,0.0,0.0
1827242,2,0,0,0.0,0.0
1827391,6,0,0,0.0,0.0
1827406,9,4,0,0.44,0.0
1827433,2,0,0,0.0,0.0
1827458,1,0,0,0.0,0.0
1827517,4,0,0,0.0,0.0
1827637,3,0,0,0.0,0.0
1827699,3,1,1,0.33,0.33
1827712,1,0,0,0.0,0.0
1827729,1,0,0,0.0,0.0
1827757,2,0,1,0.0,0.5
1827804,2,0,0,0.0,0.0
1827829,1,0,0,0.0,0.0
1827860,3,0,1,0.0,0.33
1827872,1,0,0,0.0,0.0
1827881,3,0,0,0.0,0.0
1827951,3,0,0,0.0,0.0
1827973,1,0,0,0.0,0.0
1827981,1,0,0,0.0,0.0
1828018,2,1,0,0.5,0.0
1828066,5,1,0,0.2,0.0
1828090,5,0,1,0.0,0.2
1828207,12,5,0,0.42,0.0
1828232,1,0,0,0.0,0.0
1828469,7,0,6,0.0,0.86
1828525,2,0,0,0.0,0.0
1828640,7,2,0,0.29,0.0
1828653,2,0,0,0.0,0.0
1828662,4,0,0,0.0,0.0
1828738,2,1,0,0.5,0.0
1828805,4,0,0,0.0,0.0
1829081,4,0,0,0.0,0.0
1829086,4,0,0,0.0,0.0
1829183,1,0,1,0.0,1.0
1829184,4,2,0,0.5,0.0
1829221,3,0,1,0.0,0.33
1829377,1,0,0,0.0,0.0
1829430,8,4,5,0.5,0.62
1829484,6,1,0,0.17,0.0
1829545,2,0,0,0.0,0.0
1829584,4,0,1,0.0,0.25
1829586,10,2,0,0.2,0.0
1829660,1,0,0,0.0,0.0
1829687,13,11,2,0.85,0.15
1829689,1,0,1,0.0,1.0
1829701,5,1,1,0.2,0.2
1829703,13,4,1,0.31,0.08
1829784,8,2,0,0.25,0.0
1829792,2,0,0,0.0,0.0
1829857,3,0,0,0.0,0.0
1829907,3,0,1,0.0,0.33
1829924,2,0,0,0.0,0.0
1829930,7,7,0,1.0,0.0
1829941,8,4,0,0.5,0.0
1829950,2,1,0,0.5,0.0
1829979,2,0,0,0.0,0.0
1830008,21,14,2,0.67,0.1
1830026,9,2,0,0.22,0.0
1830041,1,1,0,1.0,0.0
1830327,1,0,0,0.0,0.0
1830362,8,0,0,0.0,0.0
1830396,5,1,0,0.2,0.0
1830459,3,2,0,0.67,0.0
1830553,5,2,1,0.4,0.2
1830556,1,0,1,0.0,1.0
1830656,6,0,0,0.0,0.0
1830663,2,0,0,0.0,0.0
1830769,3,2,0,0.67,0.0
1830788,4,1,0,0.25,0.0
1830793,2,0,0,0.0,0.0
1830907,4,0,2,0.0,0.5
1830950,5,0,0,0.0,0.0
1831041,1,0,0,0.0,0.0
1831137,9,0,1,0.0,0.11
1831210,1,0,0,0.0,0.0
1831223,1,0,1,0.0,1.0
1831225,1,1,0,1.0,0.0
1831242,5,3,0,0.6,0.0
1831318,11,1,0,0.09,0.0
1831469,7,0,1,0.0,0.14
1831513,1,0,0,0.0,0.0
1831600,1,0,0,0.0,0.0
1831645,2,0,0,0.0,0.0
1831649,9,3,1,0.33,0.11
1831655,2,0,0,0.0,0.0
1831661,3,1,0,0.33,0.0
1831705,2,0,0,0.0,0.0
1831758,2,0,0,0.0,0.0
1831795,5,1,1,0.2,0.2
1831836,7,2,0,0.29,0.0
1831857,10,0,0,0.0,0.0
1831908,1,0,0,0.0,0.0
1831974,1,0,1,0.0,1.0
1832055,6,0,1,0.0,0.17
1832056,6,0,3,0.0,0.5
1832129,2,0,1,0.0,0.5
1832151,1,0,0,0.0,0.0
1832194,5,0,0,0.0,0.0
1832278,4,1,0,0.25,0.0
1832321,1,0,0,0.0,0.0
1832325,9,0,0,0.0,0.0
1832397,1,0,0,0.0,0.0
1832419,7,2,0,0.29,0.0
1832439,1,1,0,1.0,0.0
1832455,7,0,1,0.0,0.14
1832494,5,0,3,0.0,0.6
1832499,1,1,0,1.0,0.0
1832510,4,3,0,0.75,0.0
1832582,4,2,2,0.5,0.5
1832639,7,0,2,0.0,0.29
1832654,4,0,2,0.0,0.5
1832804,12,6,0,0.5,0.0
1832938,8,0,7,0.0,0.88
1832976,5,0,0,0.0,0.0
1833203,2,0,2,0.0,1.0
1833263,5,2,0,0.4,0.0
1833309,5,1,0,0.2,0.0
1833324,4,1,0,0.25,0.0
1833355,4,1,2,0.25,0.5
1833382,4,1,1,0.25,0.25
1833384,10,7,0,0.7,0.0
1833466,1,0,0,0.0,0.0
1833624,2,0,0,0.0,0.0
1833638,4,2,0,0.5,0.0
1833672,2,1,0,0.5,0.0
1833696,3,0,0,0.0,0.0
1833717,3,0,1,0.0,0.33
1833778,14,5,1,0.36,0.07
1833790,5,1,1,0.2,0.2
1833925,9,1,7,0.11,0.78
1833963,4,2,0,0.5,0.0
1833976,2,0,0,0.0,0.0
1834061,3,0,0,0.0,0.0
1834162,5,1,3,0.2,0.6
1834203,1,0,1,0.0,1.0
1834296,6,2,4,0.33,0.67
1834319,3,0,0,0.0,0.0
1834352,4,0,0,0.0,0.0
1834375,5,3,0,0.6,0.0
1834377,1,0,0,0.0,0.0
1834381,1,0,0,0.0,0.0
1834430,1,1,0,1.0,0.0
1834438,1,0,0,0.0,0.0
1834562,5,0,1,0.0,0.2
1834579,5,0,0,0.0,0.0
1834675,5,0,1,0.0,0.2
1834761,1,0,0,0.0,0.0
1834809,1,1,0,1.0,0.0
1834816,2,0,0,0.0,0.0
1834869,6,2,1,0.33,0.17
1834874,1,0,0,0.0,0.0
1834902,5,1,0,0.2,0.0
1834935,4,3,0,0.75,0.0
1834947,2,0,0,0.0,0.0
1834985,11,3,6,0.27,0.55
1835049,3,0,1,0.0,0.33
1835057,8,7,0,0.88,0.0
1835058,3,0,1,0.0,0.33
1835164,14,5,0,0.36,0.0
1835233,3,0,1,0.0,0.33
1835267,1,0,1,0.0,1.0
1835395,1,0,0,0.0,0.0
1835467,12,9,0,0.75,0.0
1835484,5,1,0,0.2,0.0
1835543,2,0,0,0.0,0.0
1835556,2,0,0,0.0,0.0
1835603,8,1,0,0.12,0.0
1835614,7,3,0,0.43,0.0
1835632,4,2,0,0.5,0.0
1835654,4,0,0,0.0,0.0
1835656,4,0,0,0.0,0.0
1835677,6,0,1,0.0,0.17
1835746,11,5,0,0.45,0.0
1835819,1,0,0,0.0,0.0
1835844,2,0,0,0.0,0.0
1835861,8,1,0,0.12,0.0
1835879,4,0,2,0.0,0.5
1835911,6,3,0,0.5,0.0
1835919,7,4,1,0.57,0.14
1835951,9,2,0,0.22,0.0
1835961,2,0,0,0.0,0.0
1835962,2,0,1,0.0,0.5
1836074,5,1,1,0.2,0.2
1836085,1,0,0,0.0,0.0
1836198,13,2,0,0.15,0.0
1836281,4,1,1,0.25,0.25
1836310,2,1,0,0.5,0.0
1836500,6,2,1,0.33,0.17
1836546,4,0,0,0.0,0.0
1836553,6,3,0,0.5,0.0
1836554,5,0,0,0.0,0.0
1836560,9,2,0,0.22,0.0
1836587,6,0,0,0.0,0.0
1836621,14,1,0,0.07,0.0
1836694,6,0,0,0.0,0.0
1836711,4,1,0,0.25,0.0
1836721,7,4,0,0.57,0.0
1836733,2,0,0,0.0,0.0
1836817,7,3,0,0.43,0.0
1836841,8,2,0,0.25,0.0
1836877,8,0,2,0.0,0.25
1836896,7,0,3,0.0,0.43
1836914,3,0,1,0.0,0.33
1836940,2,1,0,0.5,0.0
1837002,5,0,1,0.0,0.2
1837127,6,2,1,0.33,0.17
1837226,5,2,1,0.4,0.2
1837237,1,0,0,0.0,0.0
1837288,3,2,0,0.67,0.0
1837289,6,1,0,0.17,0.0
1837309,2,1,0,0.5,0.0
1837312,4,0,0,0.0,0.0
1837318,5,1,1,0.2,0.2
1837397,7,3,0,0.43,0.0
1837449,2,1,0,0.5,0.0
1837464,2,0,0,0.0,0.0
1837568,1,0,0,0.0,0.0
1837577,9,4,0,0.44,0.0
1837601,6,0,1,0.0,0.17
1837611,2,0,0,0.0,0.0
1837636,1,1,0,1.0,0.0
1837660,2,0,0,0.0,0.0
1837670,4,1,1,0.25,0.25
1837703,4,1,0,0.25,0.0
1837714,3,0,0,0.0,0.0
1837724,4,0,0,0.0,0.0
1837737,2,0,0,0.0,0.0
1837744,3,0,0,0.0,0.0
1837771,2,0,0,0.0,0.0
1837832,4,0,1,0.0,0.25
1837880,3,1,0,0.33,0.0
1837949,3,0,2,0.0,0.67
1837954,9,0,0,0.0,0.0
1837977,10,4,0,0.4,0.0
1838038,1,0,1,0.0,1.0
1838066,1,0,0,0.0,0.0
1838088,1,0,0,0.0,0.0
1838098,1,0,0,0.0,0.0
1838143,7,2,1,0.29,0.14
1838182,1,1,0,1.0,0.0
1838189,1,0,0,0.0,0.0
1838191,7,5,0,0.71,0.0
1838276,1,0,0,0.0,0.0
1838394,2,0,0,0.0,0.0
1838425,7,0,1,0.0,0.14
1838473,1,0,0,0.0,0.0
1838537,1,0,0,0.0,0.0
1838547,4,1,0,0.25,0.0
1838707,1,0,0,0.0,0.0
1838711,7,6,0,0.86,0.0
1838888,3,1,0,0.33,0.0
1838961,1,0,0,0.0,0.0
1839012,4,2,0,0.5,0.0
1839062,3,1,0,0.33,0.0
1839258,3,0,0,0.0,0.0
1839360,3,1,0,0.33,0.0
1839396,5,4,0,0.8,0.0
1839469,6,4,0,0.67,0.0
1839505,1,0,0,0.0,0.0
1839653,3,1,0,0.33,0.0
1839676,6,0,0,0.0,0.0
1839710,1,0,0,0.0,0.0
1839711,6,0,0,0.0,0.0
1839809,1,0,0,0.0,0.0
1839836,11,3,0,0.27,0.0
1839978,2,0,0,0.0,0.0
1839988,1,0,0,0.0,0.0
1839996,4,1,0,0.25,0.0
1840045,4,0,0,0.0,0.0
1840066,7,2,0,0.29,0.0
1840101,2,0,0,0.0,0.0
1840117,11,7,0,0.64,0.0
1840147,2,2,0,1.0,0.0
1840177,2,0,0,0.0,0.0
1840237,3,0,1,0.0,0.33
1840241,5,3,0,0.6,0.0
1840244,2,0,0,0.0,0.0
1840251,1,0,0,0.0,0.0
1840274,4,0,0,0.0,0.0
1840283,13,3,0,0.23,0.0
1840296,2,0,0,0.0,0.0
1840329,2,1,0,0.5,0.0
1840345,5,1,0,0.2,0.0
1840420,3,0,0,0.0,0.0
1840435,5,1,1,0.2,0.2
1840487,1,0,0,0.0,0.0
1840506,2,2,0,1.0,0.0
1840527,3,0,0,0.0,0.0
1840555,4,0,3,0.0,0.75
1840736,1,0,0,0.0,0.0
1840781,2,0,0,0.0,0.0
1840802,2,2,0,1.0,0.0
1840843,3,0,1,0.0,0.33
1840846,14,1,0,0.07,0.0
1840952,1,0,0,0.0,0.0
1840980,1,0,0,0.0,0.0
1840986,4,3,0,0.75,0.0
1841009,1,0,0,0.0,0.0
1841075,1,0,1,0.0,1.0
1841114,14,6,0,0.43,0.0
1841144,1,0,0,0.0,0.0
1841167,3,1,0,0.33,0.0
1841310,7,0,3,0.0,0.43
1841411,2,0,0,0.0,0.0
1841434,4,0,1,0.0,0.25
1841450,1,0,0,0.0,0.0
1841566,4,2,0,0.5,0.0
1841623,4,1,0,0.25,0.0
1841649,1,0,0,0.0,0.0
1841664,6,0,1,0.0,0.17
1841666,11,0,0,0.0,0.0
1841690,12,1,1,0.08,0.08
1841729,3,0,0,0.0,0.0
1841940,3,2,0,0.67,0.0
1842067,7,0,0,0.0,0.0
1842153,6,0,4,0.0,0.67
1842164,7,2,2,0.29,0.29
1842370,4,2,1,0.5,0.25
1842425,8,2,0,0.25,0.0
1842449,4,0,2,0.0,0.5
1842476,2,0,0,0.0,0.0
1842506,8,0,1,0.0,0.12
1842553,1,0,0,0.0,0.0
1842598,11,0,10,0.0,0.91
1842631,2,0,0,0.0,0.0
1842774,11,3,1,0.27,0.09
1842781,8,2,2,0.25,0.25
1842902,7,1,0,0.14,0.0
1842943,5,1,0,0.2,0.0
1842966,4,1,0,0.25,0.0
1843014,6,2,0,0.33,0.0
1843018,7,4,0,0.57,0.0
1843027,3,0,0,0.0,0.0
1843072,3,0,0,0.0,0.0
1843143,1,0,0,0.0,0.0
1843184,3,0,0,0.0,0.0
1843244,1,0,0,0.0,0.0
1843252,7,2,0,0.29,0.0
1843314,2,0,0,0.0,0.0
1843362,2,0,0,0.0,0.0
1843534,4,0,1,0.0,0.25
1843588,9,1,6,0.11,0.67
1843639,12,4,2,0.33,0.17
1843661,13,3,2,0.23,0.15
1843680,5,1,0,0.2,0.0
1843695,10,2,2,0.2,0.2
1843716,5,2,0,0.4,0.0
1843728,1,0,0,0.0,0.0
1843834,5,0,0,0.0,0.0
1843883,4,0,0,0.0,0.0
1843975,4,0,0,0.0,0.0
1844046,9,0,1,0.0,0.11
1844069,5,1,0,0.2,0.0
1844140,4,0,0,0.0,0.0
1844163,1,0,0,0.0,0.0
1844166,4,0,0,0.0,0.0
1844251,9,1,1,0.11,0.11
1844417,1,0,0,0.0,0.0
1844427,16,2,2,0.12,0.12
1844432,1,0,0,0.0,0.0
1844493,14,10,0,0.71,0.0
1844494,6,2,0,0.33,0.0
1844636,7,4,0,0.57,0.0
1844639,10,10,0,1.0,0.0
1844640,3,2,0,0.67,0.0
1844676,15,11,0,0.73,0.0
1844682,6,0,1,0.0,0.17
1844710,5,0,3,0.0,0.6
1844734,9,5,0,0.56,0.0
1844742,2,0,0,0.0,0.0
1844807,3,1,0,0.33,0.0
1844930,6,3,0,0.5,0.0
1845085,8,0,7,0.0,0.88
1845175,4,1,0,0.25,0.0
1845199,1,0,0,0.0,0.0
1845247,1,0,0,0.0,0.0
1845290,11,8,0,0.73,0.0
1845309,4,0,2,0.0,0.5
1845417,5,0,2,0.0,0.4
1845427,2,0,0,0.0,0.0
1845629,3,1,0,0.33,0.0
1845661,2,0,0,0.0,0.0
1845690,1,1,0,1.0,0.0
1845720,6,0,0,0.0,0.0
1845743,1,0,0,0.0,0.0
1845752,13,13,0,1.0,0.0
1845764,3,0,0,0.0,0.0
1845766,4,0,0,0.0,0.0
1845835,4,1,2,0.25,0.5
1845946,7,2,0,0.29,0.0
1845972,2,0,0,0.0,0.0
1845985,2,0,1,0.0,0.5
1845991,1,0,0,0.0,0.0
1846049,10,0,0,0.0,0.0
1846050,2,0,0,0.0,0.0
1846074,3,2,0,0.67,0.0
1846094,1,0,0,0.0,0.0
1846124,5,4,0,0.8,0.0
1846145,2,0,0,0.0,0.0
1846173,8,2,7,0.25,0.88
1846387,5,0,1,0.0,0.2
1846401,9,5,0,0.56,0.0
1846415,5,1,0,0.2,0.0
1846517,1,1,0,1.0,0.0
1846556,4,0,3,0.0,0.75
1846568,2,2,0,1.0,0.0
1846616,4,6,0,1.5,0.0
1846625,2,1,0,0.5,0.0
1846697,7,2,0,0.29,0.0
1846810,2,1,0,0.5,0.0
1846824,5,2,0,0.4,0.0
1846829,1,0,0,0.0,0.0
1846840,15,5,4,0.33,0.27
1846904,12,2,0,0.17,0.0
1846923,6,0,0,0.0,0.0
1846973,6,3,1,0.5,0.17
1847008,4,1,0,0.25,0.0
1847022,8,2,2,0.25,0.25
1847064,4,1,0,0.25,0.0
1847074,2,0,1,0.0,0.5
1847135,6,0,0,0.0,0.0
1847186,3,0,1,0.0,0.33
1847216,3,0,1,0.0,0.33
1847355,5,2,1,0.4,0.2
1847405,5,2,0,0.4,0.0
1847466,18,5,0,0.28,0.0
1847492,2,0,1,0.0,0.5
1847531,14,1,1,0.07,0.07
1847564,4,0,0,0.0,0.0
1847586,2,0,0,0.0,0.0
1847612,1,0,0,0.0,0.0
1847693,3,0,0,0.0,0.0
1847699,3,0,0,0.0,0.0
1847745,4,1,0,0.25,0.0
1847821,2,0,0,0.0,0.0
1847825,5,0,4,0.0,0.8
1847866,5,1,2,0.2,0.4
1847877,6,1,0,0.17,0.0
1847887,12,5,2,0.42,0.17
1847907,3,0,1,0.0,0.33
1848080,10,3,0,0.3,0.0
1848088,1,0,0,0.0,0.0
1848110,1,1,0,1.0,0.0
1848117,10,1,8,0.1,0.8
1848127,2,0,1,0.0,0.5
1848148,1,0,0,0.0,0.0
1848161,5,0,1,0.0,0.2
1848235,1,0,0,0.0,0.0
1848243,2,0,0,0.0,0.0
1848253,6,0,0,0.0,0.0
1848279,4,0,2,0.0,0.5
1848283,1,0,0,0.0,0.0
1848317,1,0,0,0.0,0.0
1848469,1,0,0,0.0,0.0
1848482,2,0,0,0.0,0.0
1848514,2,0,0,0.0,0.0
1848519,2,1,0,0.5,0.0
1848793,3,0,0,0.0,0.0
1848905,10,8,0,0.8,0.0
1848909,7,2,0,0.29,0.0
1849048,3,0,0,0.0,0.0
1849097,5,0,0,0.0,0.0
1849185,14,6,0,0.43,0.0
1849211,5,2,0,0.4,0.0
1849392,8,6,0,0.75,0.0
1849394,15,6,5,0.4,0.33
1849400,6,0,0,0.0,0.0
1849600,1,0,0,0.0,0.0
1849604,3,0,0,0.0,0.0
1849658,1,0,1,0.0,1.0
1849674,2,2,0,1.0,0.0
1849804,11,0,0,0.0,0.0
1849900,1,0,0,0.0,0.0
1849957,4,0,1,0.0,0.25
1849999,1,0,0,0.0,0.0
1850124,1,1,0,1.0,0.0
1850150,13,6,0,0.46,0.0
1850217,7,0,0,0.0,0.0
1850227,7,0,0,0.0,0.0
1850249,2,0,0,0.0,0.0
1850270,5,2,0,0.4,0.0
1850290,10,1,0,0.1,0.0
1850353,3,1,2,0.33,0.67
1850419,1,0,0,0.0,0.0
1850437,6,0,3,0.0,0.5
1850459,15,3,0,0.2,0.0
1850484,5,2,4,0.4,0.8
1850511,10,0,1,0.0,0.1
1850531,7,3,1,0.43,0.14
1850617,2,2,0,1.0,0.0
1850631,1,0,0,0.0,0.0
1850812,2,0,0,0.0,0.0
1850853,1,1,0,1.0,0.0
1850867,5,1,0,0.2,0.0
1850875,2,0,0,0.0,0.0
1850894,6,2,0,0.33,0.0
1850907,9,5,0,0.56,0.0
1850957,4,3,0,0.75,0.0
1850969,4,0,2,0.0,0.5
1850979,1,0,0,0.0,0.0
1851011,3,0,0,0.0,0.0
1851019,1,0,0,0.0,0.0
1851095,2,0,0,0.0,0.0
1851254,6,0,3,0.0,0.5
1851263,2,0,0,0.0,0.0
1851302,3,0,0,0.0,0.0
1851351,1,0,0,0.0,0.0
1851442,3,0,1,0.0,0.33
1851489,1,0,0,0.0,0.0
1851509,7,0,4,0.0,0.57
1851521,4,2,0,0.5,0.0
1851571,3,2,0,0.67,0.0
1851578,4,0,1,0.0,0.25
1851582,1,0,0,0.0,0.0
1851647,4,3,0,0.75,0.0
1851747,3,1,0,0.33,0.0
1851754,1,0,0,0.0,0.0
1851809,8,3,0,0.38,0.0
1851870,2,1,1,0.5,0.5
1851895,2,0,0,0.0,0.0
1851982,4,0,2,0.0,0.5
1852059,2,0,0,0.0,0.0
1852074,3,1,0,0.33,0.0
1852086,4,0,0,0.0,0.0
1852120,8,0,5,0.0,0.62
1852316,7,2,0,0.29,0.0
1852379,1,0,0,0.0,0.0
1852426,5,2,1,0.4,0.2
1852468,9,6,1,0.67,0.11
1852538,2,0,0,0.0,0.0
1852570,5,0,0,0.0,0.0
1852668,7,1,1,0.14,0.14
1852676,1,1,0,1.0,0.0
1852679,1,0,0,0.0,0.0
1852771,2,1,0,0.5,0.0
1852774,5,1,0,0.2,0.0
1852798,16,1,5,0.06,0.31
1852801,1,0,0,0.0,0.0
1852995,3,3,0,1.0,0.0
1852999,1,0,0,0.0,0.0
1853017,2,0,0,0.0,0.0
1853020,1,0,0,0.0,0.0
1853030,7,2,0,0.29,0.0
1853077,2,0,0,0.0,0.0
1853114,1,0,0,0.0,0.0
1853129,1,0,0,0.0,0.0
1853142,6,1,0,0.17,0.0
1853157,3,1,1,0.33,0.33
1853201,6,1,0,0.17,0.0
1853220,2,1,0,0.5,0.0
1853305,5,2,0,0.4,0.0
1853380,4,0,0,0.0,0.0
1853588,15,8,0,0.53,0.0
1853604,5,0,1,0.0,0.2
1853742,5,0,1,0.0,0.2
1853755,8,1,3,0.12,0.38
1853845,3,0,0,0.0,0.0
1853943,8,5,1,0.62,0.12
1853966,6,2,0,0.33,0.0
1853989,1,0,0,0.0,0.0
1854001,6,2,1,0.33,0.17
1854064,9,4,0,0.44,0.0
1854084,13,5,0,0.38,0.0
1854128,10,2,0,0.2,0.0
1854139,10,4,0,0.4,0.0
1854184,3,0,2,0.0,0.67
1854211,5,1,0,0.2,0.0
1854214,3,1,0,0.33,0.0
1854246,5,0,2,0.0,0.4
1854334,2,0,1,0.0,0.5
1854355,12,1,0,0.08,0.0
1854469,1,0,0,0.0,0.0
1854496,3,0,0,0.0,0.0
1854531,1,0,1,0.0,1.0
1854568,7,2,2,0.29,0.29
1854600,19,4,11,0.21,0.58
1854699,5,1,2,0.2,0.4
1854705,5,0,0,0.0,0.0
1854728,1,0,0,0.0,0.0
1854748,2,0,1,0.0,0.5
1854763,18,1,0,0.06,0.0
1854770,1,1,0,1.0,0.0
1854776,2,0,0,0.0,0.0
1854786,4,1,0,0.25,0.0
1854834,7,0,0,0.0,0.0
1854898,2,0,1,0.0,0.5
1854913,14,0,10,0.0,0.71
1854915,5,1,0,0.2,0.0
1854990,2,1,0,0.5,0.0
1855017,16,1,1,0.06,0.06
1855020,1,0,0,0.0,0.0
1855081,6,3,0,0.5,0.0
1855246,2,0,0,0.0,0.0
1855335,11,1,0,0.09,0.0
1855382,4,1,0,0.25,0.0
1855457,3,1,0,0.33,0.0
1855515,4,0,0,0.0,0.0
1855622,2,0,0,0.0,0.0
1855723,4,2,0,0.5,0.0
1855804,1,0,0,0.0,0.0
1855886,3,0,2,0.0,0.67
1855951,3,0,0,0.0,0.0
1855952,2,0,0,0.0,0.0
1855953,3,1,0,0.33,0.0
1855976,2,0,0,0.0,0.0
1856008,6,5,0,0.83,0.0
1856133,8,6,0,0.75,0.0
1856162,1,0,0,0.0,0.0
1856177,6,1,1,0.17,0.17
1856198,2,0,0,0.0,0.0
1856222,3,1,0,0.33,0.0
1856247,4,3,0,0.75,0.0
1856332,1,0,0,0.0,0.0
1856352,4,0,2,0.0,0.5
1856410,4,2,0,0.5,0.0
1856463,2,0,0,0.0,0.0
1856483,3,2,0,0.67,0.0
1856597,1,1,0,1.0,0.0
1856644,5,2,2,0.4,0.4
1856668,9,6,0,0.67,0.0
1856681,4,0,2,0.0,0.5
1856737,3,1,0,0.33,0.0
1856754,2,2,0,1.0,0.0
1856772,4,1,0,0.25,0.0
1856788,4,2,0,0.5,0.0
1856790,11,0,1,0.0,0.09
1856853,5,0,2,0.0,0.4
1856855,5,2,0,0.4,0.0
1856856,1,0,0,0.0,0.0
1856892,5,1,2,0.2,0.4
1856948,7,3,0,0.43,0.0
1856955,1,1,0,1.0,0.0
1856956,4,0,4,0.0,1.0
1856972,2,0,1,0.0,0.5
1857038,2,1,0,0.5,0.0
1857101,13,7,0,0.54,0.0
1857144,2,0,0,0.0,0.0
1857156,10,4,0,0.4,0.0
1857249,2,1,0,0.5,0.0
1857283,10,0,0,0.0,0.0
1857318,1,0,0,0.0,0.0
1857327,4,1,1,0.25,0.25
1857352,6,2,0,0.33,0.0
1857392,1,0,0,0.0,0.0
1857405,8,1,0,0.12,0.0
1857468,4,0,1,0.0,0.25
1857472,6,0,0,0.0,0.0
1857517,1,0,0,0.0,0.0
1857538,4,0,1,0.0,0.25
1857559,4,0,0,0.0,0.0
1857573,2,0,2,0.0,1.0
1857625,3,1,0,0.33,0.0
1857626,3,3,0,1.0,0.0
1857648,14,2,0,0.14,0.0
1857688,3,0,1,0.0,0.33
1857722,6,0,4,0.0,0.67
1858112,3,1,0,0.33,0.0
1858192,5,2,0,0.4,0.0
1858194,10,4,0,0.4,0.0
1858316,2,1,0,0.5,0.0
1858407,1,0,1,0.0,1.0
1858453,3,0,0,0.0,0.0
1858470,4,2,0,0.5,0.0
1858478,4,2,1,0.5,0.25
1858480,6,3,0,0.5,0.0
1858578,4,0,1,0.0,0.25
1858588,2,0,1,0.0,0.5
1858623,3,0,1,0.0,0.33
1858654,3,2,1,0.67,0.33
1858662,1,0,0,0.0,0.0
1858680,6,2,4,0.33,0.67
1858746,2,3,0,1.5,0.0
1858773,5,2,1,0.4,0.2
1858814,2,0,0,0.0,0.0
1858889,2,0,0,0.0,0.0
1858925,8,0,3,0.0,0.38
1858940,2,1,0,0.5,0.0
1859112,1,0,0,0.0,0.0
1859136,6,0,1,0.0,0.17
1859168,1,2,0,2.0,0.0
1859185,9,1,1,0.11,0.11
1859217,5,0,1,0.0,0.2
1859255,1,0,0,0.0,0.0
1859317,10,2,0,0.2,0.0
1859322,1,0,0,0.0,0.0
1859347,9,3,1,0.33,0.11
1859351,2,2,0,1.0,0.0
1859399,4,3,2,0.75,0.5
1859443,1,0,0,0.0,0.0
1859499,1,0,0,0.0,0.0
1859535,7,3,2,0.43,0.29
1859567,1,0,0,0.0,0.0
1859642,10,0,0,0.0,0.0
1859660,16,0,1,0.0,0.06
1859696,4,2,1,0.5,0.25
1859760,5,0,0,0.0,0.0
1859926,2,0,0,0.0,0.0
1859933,1,1,0,1.0,0.0
1859987,7,0,6,0.0,0.86
1860071,2,3,0,1.5,0.0
1860167,3,0,3,0.0,1.0
1860172,5,0,3,0.0,0.6
1860185,2,0,0,0.0,0.0
1860251,4,3,0,0.75,0.0
1860277,6,1,0,0.17,0.0
1860320,5,2,0,0.4,0.0
1860346,5,0,1,0.0,0.2
1860354,10,0,2,0.0,0.2
1860384,2,0,0,0.0,0.0
1860409,1,0,0,0.0,0.0
1860416,1,0,0,0.0,0.0
1860423,3,1,0,0.33,0.0
1860438,2,0,0,0.0,0.0
1860445,4,0,1,0.0,0.25
1860500,1,1,0,1.0,0.0
1860503,5,2,0,0.4,0.0
1860506,8,4,0,0.5,0.0
1860559,9,1,1,0.11,0.11
1860631,2,0,1,0.0,0.5
1860661,5,2,1,0.4,0.2
1860664,4,0,0,0.0,0.0
1860669,2,0,0,0.0,0.0
1860753,6,1,3,0.17,0.5
1860765,6,3,1,0.5,0.17
1860766,4,1,1,0.25,0.25
1860771,3,1,0,0.33,0.0
1860821,1,0,0,0.0,0.0
1860850,7,3,1,0.43,0.14
1860866,14,1,0,0.07,0.0
1861048,1,0,0,0.0,0.0
1861057,2,0,0,0.0,0.0
1861124,4,2,0,0.5,0.0
1861162,1,0,0,0.0,0.0
1861180,3,0,0,0.0,0.0
1861183,1,1,0,1.0,0.0
1861198,8,3,0,0.38,0.0
1861219,5,2,1,0.4,0.2
1861246,3,0,0,0.0,0.0
1861250,2,0,0,0.0,0.0
1861254,6,0,4,0.0,0.67
1861283,3,0,0,0.0,0.0
1861299,2,1,0,0.5,0.0
1861311,12,3,0,0.25,0.0
1861390,23,12,0,0.52,0.0
1861410,1,0,0,0.0,0.0
1861483,4,0,0,0.0,0.0
1861550,15,0,6,0.0,0.4
1861554,1,0,0,0.0,0.0
1861561,2,0,0,0.0,0.0
1861572,11,4,0,0.36,0.0
1861596,2,0,0,0.0,0.0
1861726,9,3,0,0.33,0.0
1861768,1,1,0,1.0,0.0
1861886,2,1,0,0.5,0.0
1861930,10,3,3,0.3,0.3
1861954,1,0,0,0.0,0.0
1862025,7,3,1,0.43,0.14
1862066,3,0,0,0.0,0.0
1862096,1,0,0,0.0,0.0
1862103,6,3,0,0.5,0.0
1862135,2,0,2,0.0,1.0
1862260,9,2,4,0.22,0.44
1862263,4,2,0,0.5,0.0
1862307,2,0,1,0.0,0.5
1862321,1,1,0,1.0,0.0
1862347,5,0,1,0.0,0.2
1862391,2,0,0,0.0,0.0
1862430,1,1,0,1.0,0.0
1862440,8,1,0,0.12,0.0
1862493,2,0,0,0.0,0.0
1862503,9,3,1,0.33,0.11
1862596,7,3,1,0.43,0.14
